"column","variable","label","value_labels","class","type","n_na","range"
"895","v7_p_pss_cake_like","Visit 7 - Parent Reported: PSS Angel food cake - How much like","NULL","numeric","double","51","c(14, 100)"
"896","v7_p_pss_cake_portion","Visit 7 - Parent Reported: PSS Angel food cake - How often determine portion","NULL","numeric","double","51","c(36, 100)"
"897","v7_p_pss_cake_nutrition","Visit 7 - Parent Reported: PSS Angel food cake - How nutritious","NULL","numeric","double","51","c(0, 48)"
"898","v7_p_pss_candy_eat","Visit 7 - Parent Reported: PSS Chocolate candy - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"899","v7_p_pss_candy_freq","Visit 7 - Parent Reported: PSS Chocolate candy - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(0, 5)"
"900","v7_p_pss_candy_much","Visit 7 - Parent Reported: PSS Chocolate candy - How much eat","NULL","numeric","double","48","c(9, 100)"
"901","v7_p_pss_candy_like","Visit 7 - Parent Reported: PSS Chocolate candy - How much like","NULL","numeric","double","48","c(50, 100)"
"902","v7_p_pss_candy_potion","Visit 7 - Parent Reported: PSS Chocolate candy - How often determine portion","NULL","numeric","double","48","c(0, 100)"
"903","v7_p_pss_candy_nutrition","Visit 7 - Parent Reported: PSS Chocolate candy - How nutritious","NULL","numeric","double","48","c(0, 49)"
"904","v7_p_pss_carrot_eat","Visit 7 - Parent Reported: PSS Carrots - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"905","v7_p_pss_carrot_freq","Visit 7 - Parent Reported: PSS Carrots - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","53","c(0, 4)"
"906","v7_p_pss_carrot_much","Visit 7 - Parent Reported: PSS Carrots - How much eat","NULL","numeric","double","53","c(9, 96)"
"907","v7_p_pss_carrot_like","Visit 7 - Parent Reported: PSS Carrots - How much like","NULL","numeric","double","53","c(7, 100)"
"908","v7_p_pss_carrot_portion","Visit 7 - Parent Reported: PSS Carrots - How often determine portion","NULL","numeric","double","53","c(0, 100)"
"909","v7_p_pss_carrot_nutrition","Visit 7 - Parent Reported: PSS Carrots - How nutritious","NULL","numeric","double","53","c(47, 100)"
"910","v7_p_pss_cornflakes_eat","Visit 7 - Parent Reported: PSS Cornflakes - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"911","v7_p_pss_cornflakes_freq","Visit 7 - Parent Reported: PSS Cornflakes - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","50","c(0, 5)"
"912","v7_p_pss_ccornflakes_much","Visit 7 - Parent Reported: PSS Cornflakes - How much eat","NULL","numeric","double","50","c(9, 94)"
"913","v7_p_pss_cornflakes_like","Visit 7 - Parent Reported: PSS Cornflakes - How much like","NULL","numeric","double","50","c(25, 100)"
"914","v7_p_pss_cornflakes_portion","Visit 7 - Parent Reported: PSS Cornflakes - How often determine portion","NULL","numeric","double","50","c(0, 100)"
"915","v7_p_pss_cornflakes_nutrition","Visit 7 - Parent Reported: PSS Cornflakes - How nutritious","NULL","numeric","double","50","c(2, 100)"
"916","v7_p_pss_cheese_brgr_eat","Visit 7 - Parent Reported: PSS Cheeseburger - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"917","v7_p_pss_cheese_brgr_freq","Visit 7 - Parent Reported: PSS Cheeseburger - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","61","c(0, 2)"
"918","v7_p_pss_cheese_brgr_much","Visit 7 - Parent Reported: PSS Cheeseburger - How much eat","NULL","numeric","double","61","c(15, 93)"
"919","v7_p_pss_cheese_brgr_like","Visit 7 - Parent Reported: PSS Cheeseburger - How much like","NULL","numeric","double","61","c(30, 100)"
"920","v7_p_pss_cheese_brgr_portion","Visit 7 - Parent Reported: PSS Cheeseburger - How often determine portion","NULL","numeric","double","61","c(7, 100)"
"921","v7_p_pss_cheese_brgr_nutrition","Visit 7 - Parent Reported: PSS Cheeseburger - How nutritious","NULL","numeric","double","61","c(5, 73)"
"922","v7_p_pss_chkn_nug_eat","Visit 7 - Parent Reported: PSS Chicken Nuggets - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"923","v7_p_pss_chkn_nug_freq","Visit 7 - Parent Reported: PSS Chicken Nuggets - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","52","c(0, 2)"
"924","v7_p_pss_chkn_nug_much","Visit 7 - Parent Reported: PSS Chicken Nuggets - How much eat","NULL","numeric","double","52","c(0, 55)"
"925","v7_p_pss_chkn_nug_like","Visit 7 - Parent Reported: PSS Chicken Nuggets - How much like","NULL","numeric","double","52","c(18, 100)"
"926","v7_p_pss_chkn_nug_portion","Visit 7 - Parent Reported: PSS Chicken Nuggets - How often determine portion","NULL","numeric","double","52","c(6, 100)"
"927","v7_p_pss_chkn_nug_nutrition","Visit 7 - Parent Reported: PSS Chicken Nuggets - How nutritious - 3","NULL","numeric","double","52","c(5, 73)"
"928","v7_p_pss_fries_eat","Visit 7 - Parent Reported: PSS French Fries - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"929","v7_p_pss_fries_freq","Visit 7 - Parent Reported: PSS French Fries - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","49","c(0, 2)"
"930","v7_p_pss_fries_much","Visit 7 - Parent Reported: PSS French Fries - How much eat","NULL","numeric","double","49","c(25, 91)"
"931","v7_p_pss_fries_like","Visit 7 - Parent Reported: PSS French Fries - How much like","NULL","numeric","double","49","c(32, 100)"
"932","v7_p_pss_fries_portion","Visit 7 - Parent Reported: PSS French Fries - How often determine portion","NULL","numeric","double","49","c(0, 100)"
"933","v7_p_pss_fries_nutrition","Visit 7 - Parent Reported: PSS French Fries - How nutritious","NULL","numeric","double","49","c(0, 59)"
"934","v7_p_pss_garlic_bread_eat","Visit 7 - Parent Reported: PSS Garlic Bread - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"935","v7_p_pss_garlic_bread_freq","Visit 7 - Parent Reported: PSS Garlic Bread - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","60","c(0, 2)"
"936","v7_p_pss_garlic_bread_much","Visit 7 - Parent Reported: PSS Garlic Bread - How much eat","NULL","numeric","double","60","c(10, 70)"
"937","v7_p_pss_garlic_bread_like","Visit 7 - Parent Reported: PSS Garlic Bread - How much like","NULL","numeric","double","60","c(12, 100)"
"938","v7_p_pss_garlic_bread_portion","Visit 7 - Parent Reported: PSS Garlic Bread - How often determine portion","NULL","numeric","double","60","c(5, 100)"
"939","v7_p_pss_garlic_bread_nutrition","Visit 7 - Parent Reported: PSS Garlic Bread - How nutritious","NULL","numeric","double","60","c(0, 70)"
"940","v7_p_pss_goldfish_eat","Visit 7 - Parent Reported: PSS Goldfish Crackers - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"941","v7_p_pss_goldfish_freq","Visit 7 - Parent Reported: PSS Goldfish Crackers - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","57","c(0, 4)"
"942","v7_p_pss_goldfish_much","Visit 7 - Parent Reported: PSS Goldfish Crackers - How much eat","NULL","numeric","double","57","c(11, 81)"
"943","v7_p_pss_goldfish_like","Visit 7 - Parent Reported: PSS Goldfish Crackers - How much like","NULL","numeric","double","57","c(26, 100)"
"944","v7_p_pss_goldfish_portion","Visit 7 - Parent Reported: PSS Goldfish Crackers - How often determine portion","NULL","numeric","double","57","c(0, 100)"
"945","v7_p_pss_goldfish_nutrition","Visit 7 - Parent Reported: PSS Goldfish Crackers - How nutritious","NULL","numeric","double","57","c(1, 67)"
"946","v7_p_pss_grapes_eat","Visit 7 - Parent Reported: 1. Does your child ever eat grapes?","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"947","v7_p_pss_grapes_freq","Visit 7 - Parent Reported: PSS Grapes - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","52","c(0, 5)"
"948","v7_p_pss_grapes_much","Visit 7 - Parent Reported: PSS Grapes - How much eat","NULL","numeric","double","52","c(9, 90)"
"949","v7_p_pss_grapes_like","Visit 7 - Parent Reported: PSS Grapes - How much like","NULL","numeric","double","52","c(29, 100)"
"950","v7_p_pss_grapes_portion","Visit 7 - Parent Reported: PSS Grapes - How often determine portion","NULL","numeric","double","52","c(0, 100)"
"951","v7_p_pss_grapes_nutrition","Visit 7 - Parent Reported: PSS Grapes - How nutritious","NULL","numeric","double","52","c(1, 100)"
"952","v7_p_pss_choc_icecream_eat","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 1)"
"953","v7_p_pss_choc_icecream_freq","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 3)"
"954","v7_p_pss_choc_icecream_much","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - How much eat","NULL","numeric","double","47","c(9, 90)"
"955","v7_p_pss_choc_icecream_like","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - How much like","NULL","numeric","double","47","c(62, 100)"
"956","v7_p_pss_choc_icecream_portion","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - How often determine portion","NULL","numeric","double","47","c(20, 100)"
"957","v7_p_pss_choc_icecream_nutrition","Visit 7 - Parent Reported: PSS Chocolate Ice Cream - How nutritious","NULL","numeric","double","47","c(0, 67)"
"958","v7_p_pss_mac_cheese_eat","Visit 7 - Parent Reported: PSS Mac & Cheese - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"959","v7_p_pss_mac_cheese_freq","Visit 7 - Parent Reported: PSS Mac & Cheese - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 2)"
"960","v7_p_pss_mac_cheese_much","Visit 7 - Parent Reported: PSS Mac & Cheese - How much eat","NULL","numeric","double","47","c(0, 73)"
"961","v7_p_pss_mac_cheese_like","Visit 7 - Parent Reported: PSS Mac & Cheese - How much like","NULL","numeric","double","47","c(0, 100)"
"962","v7_p_pss_mac_cheese_portion","Visit 7 - Parent Reported: PSS Mac & Cheese - How often determine portion","NULL","numeric","double","47","c(1, 100)"
"963","v7_p_pss_mac_cheese_nutrition","Visit 7 - Parent Reported: PSS Mac & Cheese - How nutritious","NULL","numeric","double","47","c(1, 69)"
"964","v7_p_pss_milk_eat","Visit 7 - Parent Reported: PSS Milk - Ever drink","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"965","v7_p_pss_milk_freq","Visit 7 - Parent Reported: PSS Milk - How often drink","NULL","numeric","double","56","c(0, 7)"
"966","v7_p_pss_milk_much","Visit 7 - Parent Reported: PSS Milk - How much drink re-leveled in R to start with 0","NULL","numeric","double","57","c(19, 100)"
"967","v7_p_pss_milk_like","Visit 7 - Parent Reported: PSS Milk - How much like","NULL","numeric","double","56","c(21, 100)"
"968","v7_p_pss_milk_portion","Visit 7 - Parent Reported: PSS Milk - How often determine portion","NULL","numeric","double","56","c(0, 100)"
"969","v7_p_pss_milk_nutrition","Visit 7 - Parent Reported: PSS Milk - How nutritious","NULL","numeric","double","56","c(27, 100)"
"970","v7_p_pss_orangejuice_eat","Visit 7 - Parent Reported: PSS Orange Juice - Ever drink","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"971","v7_p_pss_orangejuice_freq","Visit 7 - Parent Reported: PSS Orange Juice - How often drink re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","59","c(0, 3)"
"972","v7_p_pss_orangejuice_much","Visit 7 - Parent Reported: PSS Orange Juice - How much drink","NULL","numeric","double","59","c(10, 92)"
"973","v7_p_pss_orangejuice_like","Visit 7 - Parent Reported: PSS Orange Juice - How much like","NULL","numeric","double","59","c(4, 100)"
"974","v7_p_pss_orangejuice_portion","Visit 7 - Parent Reported: PSS Orange Juice - How often determine portion","NULL","numeric","double","59","c(0, 100)"
"975","v7_p_pss_orangejuice_nutrition","Visit 7 - Parent Reported: PSS Orange Juice - How nutritious","NULL","numeric","double","59","c(2, 79)"
"976","v7_p_pss_pbj_sndwch_eat","Visit 7 - Parent Reported: PSS PB&J - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"977","v7_p_pss_pbj_sndwch_freq","Visit 7 - Parent Reported: PSS PB&J - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","57","c(0, 4)"
"978","v7_p_pss_pbj_sndwch_much","Visit 7 - Parent Reported: PSS PB&J - How much eat","NULL","numeric","double","57","c(9, 50)"
"979","v7_p_pss_pbj_sndwch_like","Visit 7 - Parent Reported: PSS PB&J - How much like","NULL","numeric","double","57","c(3, 100)"
"980","v7_p_pss_pbj_sndwch_portion","Visit 7 - Parent Reported: PSS PB&J - How often determine portion","NULL","numeric","double","57","c(3, 100)"
"981","v7_p_pss_pbj_sndwch_nutrition","Visit 7 - Parent Reported: PSS PB&J - How nutritious","NULL","numeric","double","57","c(21, 89)"
"982","v7_p_pss_peas_eat","Visit 7 - Parent Reported: PSS Peas - Ever eat","c(Yes = 1, No = 0)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(0, 1)"
"983","v7_p_pss_peas_freq","Visit 7 - Parent Reported: PSS Peas - How often eat re-leveled in R to start with 0","c(`1 time per month or never` = 0, `2 - 3 times per month` = 1, `1 - 2 times per week` = 2, `3 - 4 times per week` = 3, `5 - 6 times per week` = 4, `1 time per day` = 5, `2 or more times per day` = 6)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","66","c(0, 2)"
"984","v7_p_pss_peas_much","Visit 7 - Parent Reported: PSS Peas - How much eat","NULL","numeric","double","66","c(20, 91)"
"985","v7_p_pss_peas_like","Visit 7 - Parent Reported: PSS Peas - How much like","NULL","numeric","double","66","c(20, 99)"
